date,shift_type,day_type,actual_sales,target_labour_pct,actual_labour_pct,target_labour_cost,actual_labour_cost,labour_variance,scheduled_staff,actual_staff,labour_hours,is_holiday
2024-08-12,Early Breakfast,Weekday,1409.69,0.23,0.2252,324.23,317.46,-6.77,5,5,20,False
2024-08-12,Late Breakfast,Weekday,1505.57,0.23,0.2198,346.28,330.92,-15.36,5,5,20,False
2024-08-12,Lunch,Weekday,1457.91,0.23,0.2436,335.32,355.15,19.83,5,5,20,False
2024-08-12,Afternoon,Weekday,1465.32,0.23,0.2274,337.02,333.21,-3.81,5,5,20,False
2024-08-12,Dinner,Weekday,1703.94,0.23,0.2204,391.91,375.55,-16.36,6,5,20,False
2024-08-12,Late Night,Weekday,1198.94,0.23,0.2228,275.76,267.12,-8.64,4,4,16,False
2024-08-12,Overnight,Weekday,1003.26,0.23,0.213,230.75,213.69,-17.06,3,3,12,False
2024-08-13,Opening,Weekday,340.34,0.23,0.2427,78.28,82.6,4.32,1,1,4,False
2024-08-13,Early Breakfast,Weekday,1661.47,0.23,0.2126,382.14,353.23,-28.91,5,5,20,False
2024-08-13,Late Breakfast,Weekday,1819.06,0.23,0.2131,418.38,387.64,-30.74,6,6,24,False
2024-08-13,Lunch,Weekday,1822.19,0.23,0.2492,419.1,454.09,34.99,6,6,24,False
2024-08-13,Afternoon,Weekday,1303.62,0.23,0.2375,299.83,309.61,9.78,4,4,16,False
2024-08-13,Dinner,Weekday,1583.8,0.23,0.2163,364.27,342.58,-21.69,5,5,20,False
2024-08-13,Late Night,Weekday,1293.1,0.23,0.2203,297.41,284.87,-12.54,4,4,16,False
2024-08-13,Overnight,Weekday,1117.91,0.23,0.2269,257.12,253.65,-3.47,4,4,16,False
2024-08-14,Opening,Weekday,318.6,0.23,0.225,73.28,71.69,-1.59,1,1,4,False
2024-08-14,Early Breakfast,Weekday,1535.26,0.23,0.2388,353.11,366.62,13.51,5,5,20,False
2024-08-14,Late Breakfast,Weekday,1496.3,0.23,0.2369,344.15,354.47,10.32,5,5,20,False
2024-08-14,Lunch,Weekday,1494.65,0.23,0.2499,343.77,373.51,29.74,5,5,20,False
2024-08-14,Afternoon,Weekday,1472.9,0.23,0.2341,338.77,344.81,6.04,5,5,20,False
2024-08-14,Dinner,Weekday,1660.07,0.23,0.2137,381.82,354.76,-27.06,5,5,20,False
2024-08-14,Late Night,Weekday,1319.34,0.23,0.2196,303.45,289.73,-13.72,4,4,16,False
2024-08-14,Overnight,Weekday,934.99,0.23,0.2431,215.05,227.3,12.25,3,3,12,False
2024-08-15,Opening,Weekday,323.24,0.23,0.2144,74.35,69.3,-5.05,1,1,4,False
2024-08-15,Early Breakfast,Weekday,1586.74,0.23,0.2228,364.95,353.53,-11.42,5,5,20,False
2024-08-15,Late Breakfast,Weekday,1780.23,0.23,0.2209,409.45,393.25,-16.2,6,6,24,False
2024-08-15,Lunch,Weekday,1584.7,0.23,0.2406,364.48,381.28,16.8,5,5,20,False
2024-08-15,Afternoon,Weekday,1519.52,0.23,0.2454,349.49,372.89,23.4,5,5,20,False
2024-08-15,Dinner,Weekday,1642.07,0.23,0.2324,377.68,381.62,3.94,5,5,20,False
2024-08-15,Late Night,Weekday,1302.69,0.23,0.2478,299.62,322.81,23.19,4,5,20,False
2024-08-15,Overnight,Weekday,1029.16,0.23,0.2108,236.71,216.95,-19.76,3,3,12,False
2024-08-16,Opening,Friday,463.46,0.23,0.2145,106.6,99.41,-7.19,2,1,4,False
2024-08-16,Early Breakfast,Friday,1971.35,0.23,0.1916,453.41,377.71,-75.7,6,5,20,False
2024-08-16,Late Breakfast,Friday,2122.45,0.23,0.2075,488.16,440.41,-47.75,7,6,24,False
2024-08-16,Lunch,Friday,2776.69,0.23,0.2209,638.64,613.37,-25.27,9,9,36,False
2024-08-16,Afternoon,Friday,2229.98,0.23,0.2014,512.9,449.12,-63.78,7,6,24,False
2024-08-16,Dinner,Friday,3132.61,0.23,0.2152,720.5,674.14,-46.36,10,10,40,False
2024-08-16,Late Night,Friday,1819.58,0.23,0.1947,418.5,354.27,-64.23,6,5,20,False
2024-08-16,Overnight,Friday,1323.18,0.23,0.2292,304.33,303.27,-1.06,4,4,16,False
2024-08-17,Opening,Weekend,475.51,0.23,0.226,109.37,107.47,-1.9,2,2,8,False
2024-08-17,Early Breakfast,Weekend,2001.09,0.23,0.2099,460.25,420.03,-40.22,7,6,24,False
2024-08-17,Late Breakfast,Weekend,2679.56,0.23,0.2296,616.3,615.23,-1.07,9,9,36,False
2024-08-17,Lunch,Weekend,3111.06,0.23,0.1849,715.54,575.23,-140.31,10,8,32,False
2024-08-17,Afternoon,Weekend,3246.58,0.23,0.2152,746.71,698.66,-48.05,11,10,40,False
2024-08-17,Dinner,Weekend,3254.06,0.23,0.2264,748.43,736.72,-11.71,11,11,44,False
2024-08-17,Late Night,Weekend,1696.17,0.23,0.1882,390.12,319.22,-70.9,6,5,20,False
2024-08-17,Overnight,Weekend,1550.13,0.23,0.2078,356.53,322.12,-34.41,5,5,20,False
2024-08-18,Opening,Weekend,503.46,0.23,0.1985,115.8,99.94,-15.86,2,1,4,False
2024-08-18,Early Breakfast,Weekend,1682.91,0.23,0.2259,387.07,380.17,-6.9,6,5,20,False
2024-08-18,Late Breakfast,Weekend,2465.01,0.23,0.2153,566.95,530.72,-36.23,8,8,32,False
2024-08-18,Lunch,Weekend,3391.42,0.23,0.2086,780.03,707.45,-72.58,11,10,40,False
2024-08-18,Afternoon,Weekend,2931.11,0.23,0.1907,674.16,558.96,-115.2,10,8,32,False
2024-08-18,Dinner,Weekend,3328.0,0.23,0.2047,765.44,681.24,-84.2,11,10,40,False
2024-08-18,Late Night,Weekend,1808.78,0.23,0.1721,416.02,311.29,-104.73,6,4,16,False
2024-08-18,Overnight,Weekend,1382.86,0.23,0.226,318.06,312.53,-5.53,5,4,16,False
2024-08-19,Opening,Weekday,312.78,0.23,0.2387,71.94,74.66,2.72,1,1,4,False
2024-08-19,Early Breakfast,Weekday,1431.18,0.23,0.2172,329.17,310.85,-18.32,5,4,16,False
2024-08-19,Late Breakfast,Weekday,1690.69,0.23,0.2357,388.86,398.5,9.64,6,6,24,False
2024-08-19,Lunch,Weekday,1505.93,0.23,0.2137,346.36,321.82,-24.54,5,5,20,False
2024-08-19,Afternoon,Weekday,1365.93,0.23,0.2357,314.16,321.95,7.79,4,5,20,False
2024-08-19,Dinner,Weekday,1458.1,0.23,0.2461,335.36,358.84,23.48,5,5,20,False
2024-08-19,Late Night,Weekday,1249.32,0.23,0.2478,287.34,309.58,22.24,4,4,16,False
2024-08-19,Overnight,Weekday,952.34,0.23,0.2322,219.04,221.13,2.09,3,3,12,False
2024-08-20,Opening,Weekday,295.2,0.23,0.2302,67.9,67.96,0.06,1,1,4,False
2024-08-20,Early Breakfast,Weekday,1402.41,0.23,0.2349,322.55,329.43,6.88,5,5,20,False
2024-08-20,Late Breakfast,Weekday,1695.93,0.23,0.2216,390.06,375.82,-14.24,6,5,20,False
2024-08-20,Lunch,Weekday,1659.82,0.23,0.2181,381.76,362.01,-19.75,5,5,20,False
2024-08-20,Afternoon,Weekday,1270.44,0.23,0.2232,292.2,283.56,-8.64,4,4,16,False
2024-08-20,Dinner,Weekday,1536.06,0.23,0.2181,353.29,335.01,-18.28,5,5,20,False
2024-08-20,Late Night,Weekday,1207.31,0.23,0.2496,277.68,301.34,23.66,4,4,16,False
2024-08-20,Overnight,Weekday,961.81,0.23,0.2472,221.22,237.76,16.54,3,3,12,False
2024-08-21,Opening,Weekday,308.51,0.23,0.2201,70.96,67.9,-3.06,1,1,4,False
2024-08-21,Early Breakfast,Weekday,1442.59,0.23,0.2495,331.8,359.93,28.13,5,5,20,False
2024-08-21,Late Breakfast,Weekday,1586.01,0.23,0.2269,364.78,359.87,-4.91,5,5,20,False
2024-08-21,Lunch,Weekday,1680.66,0.23,0.2179,386.55,366.22,-20.33,6,5,20,False
2024-08-21,Afternoon,Weekday,1315.96,0.23,0.232,302.67,305.3,2.63,4,4,16,False
2024-08-21,Dinner,Weekday,1637.72,0.23,0.2201,376.68,360.46,-16.22,5,5,20,False
2024-08-21,Late Night,Weekday,1369.7,0.23,0.2215,315.03,303.39,-11.64,5,4,16,False
2024-08-21,Overnight,Weekday,1066.38,0.23,0.228,245.27,243.13,-2.14,4,3,12,False
2024-08-22,Opening,Weekday,336.14,0.23,0.2436,77.31,81.88,4.57,1,1,4,False
2024-08-22,Early Breakfast,Weekday,1589.63,0.23,0.2264,365.61,359.89,-5.72,5,5,20,False
2024-08-22,Late Breakfast,Weekday,1601.75,0.23,0.2214,368.4,354.63,-13.77,5,5,20,False
2024-08-22,Lunch,Weekday,1646.89,0.23,0.2395,378.78,394.43,15.65,5,6,24,False
2024-08-22,Afternoon,Weekday,1345.33,0.23,0.2431,309.43,327.05,17.62,4,5,20,False
2024-08-22,Dinner,Weekday,1657.8,0.23,0.2125,381.29,352.28,-29.01,5,5,20,False
2024-08-22,Late Night,Weekday,1130.39,0.23,0.2265,259.99,256.03,-3.96,4,4,16,False
2024-08-22,Overnight,Weekday,994.07,0.23,0.2221,228.64,220.78,-7.86,3,3,12,False
2024-08-23,Opening,Friday,427.98,0.23,0.2287,98.44,97.88,-0.56,1,1,4,False
2024-08-23,Early Breakfast,Friday,1864.49,0.23,0.2296,428.83,428.09,-0.74,6,6,24,False
2024-08-23,Late Breakfast,Friday,2390.3,0.23,0.2253,549.77,538.53,-11.24,8,8,32,False
2024-08-23,Lunch,Friday,2468.63,0.23,0.2028,567.78,500.64,-67.14,8,7,28,False
2024-08-23,Afternoon,Friday,2258.12,0.23,0.2044,519.37,461.56,-57.81,7,7,28,False
2024-08-23,Dinner,Friday,2587.36,0.23,0.2235,595.09,578.27,-16.82,9,8,32,False
2024-08-23,Late Night,Friday,1533.88,0.23,0.2022,352.79,310.15,-42.64,5,4,16,False
2024-08-23,Overnight,Friday,1246.02,0.23,0.2126,286.58,264.9,-21.68,4,4,16,False
2024-08-24,Opening,Weekend,564.73,0.23,0.2204,129.89,124.47,-5.42,2,2,8,False
2024-08-24,Early Breakfast,Weekend,2108.31,0.23,0.2111,484.91,445.06,-39.85,7,6,24,False
2024-08-24,Late Breakfast,Weekend,2634.78,0.23,0.2278,606.0,600.2,-5.8,9,9,36,False
2024-08-24,Lunch,Weekend,2985.96,0.23,0.1744,686.77,520.75,-166.02,10,7,28,False
2024-08-24,Afternoon,Weekend,3513.46,0.23,0.1703,808.1,598.34,-209.76,12,9,36,False
2024-08-24,Dinner,Weekend,3033.6,0.23,0.2194,697.73,665.57,-32.16,10,10,40,False
2024-08-24,Late Night,Weekend,2044.24,0.23,0.1937,470.18,395.97,-74.21,7,6,24,False
2024-08-24,Overnight,Weekend,1553.52,0.23,0.2179,357.31,338.51,-18.8,5,5,20,False
2024-08-25,Opening,Weekend,469.08,0.23,0.2146,107.89,100.66,-7.23,2,1,4,False
2024-08-25,Early Breakfast,Weekend,1965.65,0.23,0.2062,452.1,405.32,-46.78,6,6,24,False
2024-08-25,Late Breakfast,Weekend,2831.62,0.23,0.1746,651.27,494.4,-156.87,9,7,28,False
2024-08-25,Lunch,Weekend,3318.07,0.23,0.2063,763.16,684.52,-78.64,11,10,40,False
2024-08-25,Afternoon,Weekend,3070.85,0.23,0.221,706.3,678.66,-27.64,10,10,40,False
2024-08-25,Dinner,Weekend,3303.01,0.23,0.1769,759.69,584.3,-175.39,11,8,32,False
2024-08-25,Late Night,Weekend,1977.25,0.23,0.1741,454.77,344.24,-110.53,7,5,20,False
2024-08-25,Overnight,Weekend,1487.66,0.23,0.2121,342.16,315.53,-26.63,5,5,20,False
2024-08-26,Opening,Weekday,319.44,0.23,0.2107,73.47,67.31,-6.16,1,1,4,False
2024-08-26,Early Breakfast,Weekday,1586.61,0.23,0.2351,364.92,373.01,8.09,5,5,20,False
2024-08-26,Late Breakfast,Weekday,1532.63,0.23,0.2405,352.5,368.6,16.1,5,5,20,False
2024-08-26,Lunch,Weekday,1709.02,0.23,0.2307,393.07,394.27,1.2,6,6,24,False
2024-08-26,Afternoon,Weekday,1528.37,0.23,0.2452,351.53,374.76,23.23,5,5,20,False
2024-08-26,Dinner,Weekday,1705.8,0.23,0.2166,392.33,369.48,-22.85,6,5,20,False
2024-08-26,Late Night,Weekday,1220.04,0.23,0.2449,280.61,298.79,18.18,4,4,16,False
2024-08-26,Overnight,Weekday,998.7,0.23,0.2277,229.7,227.4,-2.3,3,3,12,False
2024-08-27,Opening,Weekday,319.09,0.23,0.2248,73.39,71.73,-1.66,1,1,4,False
2024-08-27,Early Breakfast,Weekday,1567.17,0.23,0.2101,360.45,329.26,-31.19,5,5,20,False
2024-08-27,Late Breakfast,Weekday,1543.85,0.23,0.2373,355.09,366.36,11.27,5,5,20,False
2024-08-27,Lunch,Weekday,1599.25,0.23,0.2281,367.83,364.79,-3.04,5,5,20,False
2024-08-27,Afternoon,Weekday,1521.71,0.23,0.2249,349.99,342.23,-7.76,5,5,20,False
2024-08-27,Dinner,Weekday,1624.33,0.23,0.2335,373.6,379.28,5.68,5,5,20,False
2024-08-27,Late Night,Weekday,1379.04,0.23,0.2403,317.18,331.38,14.2,5,5,20,False
2024-08-27,Overnight,Weekday,988.38,0.23,0.2153,227.33,212.8,-14.53,3,3,12,False
2024-08-28,Opening,Weekday,352.05,0.23,0.2205,80.97,77.63,-3.34,1,1,4,False
2024-08-28,Early Breakfast,Weekday,1414.0,0.23,0.2388,325.22,337.66,12.44,5,5,20,False
2024-08-28,Late Breakfast,Weekday,1663.19,0.23,0.2115,382.53,351.76,-30.77,5,5,20,False
2024-08-28,Lunch,Weekday,1521.73,0.23,0.2263,350.0,344.37,-5.63,5,5,20,False
2024-08-28,Afternoon,Weekday,1406.27,0.23,0.2372,323.44,333.57,10.13,5,5,20,False
2024-08-28,Dinner,Weekday,1748.77,0.23,0.2416,402.22,422.5,20.28,6,6,24,False
2024-08-28,Late Night,Weekday,1189.38,0.23,0.234,273.56,278.31,4.75,4,4,16,False
2024-08-28,Overnight,Weekday,1108.8,0.23,0.2302,255.02,255.25,0.23,4,4,16,False
2024-08-29,Opening,Weekday,324.33,0.23,0.2299,74.6,74.56,-0.04,1,1,4,False
2024-08-29,Early Breakfast,Weekday,1702.73,0.23,0.2406,391.63,409.68,18.05,6,6,24,False
2024-08-29,Late Breakfast,Weekday,1538.68,0.23,0.2363,353.9,363.59,9.69,5,5,20,False
2024-08-29,Lunch,Weekday,1760.98,0.23,0.2158,405.03,380.02,-25.01,6,5,20,False
2024-08-29,Afternoon,Weekday,1487.54,0.23,0.2341,342.13,348.23,6.1,5,5,20,False
2024-08-29,Dinner,Weekday,1560.09,0.23,0.2157,358.82,336.51,-22.31,5,5,20,False
2024-08-29,Late Night,Weekday,1394.19,0.23,0.2372,320.66,330.7,10.04,5,5,20,False
2024-08-29,Overnight,Weekday,1074.7,0.23,0.2159,247.18,232.03,-15.15,4,3,12,False
2024-08-30,Opening,Friday,452.22,0.23,0.2047,104.01,92.57,-11.44,1,1,4,False
2024-08-30,Early Breakfast,Friday,1699.37,0.23,0.2296,390.86,390.18,-0.68,6,6,24,False
2024-08-30,Late Breakfast,Friday,2270.6,0.23,0.2218,522.24,503.62,-18.62,7,7,28,False
2024-08-30,Lunch,Friday,2527.79,0.23,0.1915,581.39,484.07,-97.32,8,7,28,False
2024-08-30,Afternoon,Friday,2559.82,0.23,0.2042,588.76,522.72,-66.04,8,7,28,False
2024-08-30,Dinner,Friday,3025.29,0.23,0.2198,695.82,664.96,-30.86,10,10,40,False
2024-08-30,Late Night,Friday,1792.35,0.23,0.2132,412.24,382.13,-30.11,6,5,20,False
2024-08-30,Overnight,Friday,1170.16,0.23,0.2092,269.14,244.8,-24.34,4,3,12,False
2024-08-31,Opening,Weekend,521.48,0.23,0.1819,119.94,94.86,-25.08,2,1,4,False
2024-08-31,Early Breakfast,Weekend,2007.75,0.23,0.197,461.78,395.53,-66.25,7,6,24,False
2024-08-31,Late Breakfast,Weekend,2552.2,0.23,0.1812,587.01,462.46,-124.55,8,7,28,False
2024-08-31,Lunch,Weekend,3081.45,0.23,0.2004,708.73,617.52,-91.21,10,9,36,False
2024-08-31,Afternoon,Weekend,3116.25,0.23,0.2104,716.74,655.66,-61.08,10,9,36,False
2024-08-31,Dinner,Weekend,3287.61,0.23,0.1736,756.15,570.73,-185.42,11,8,32,False
2024-08-31,Late Night,Weekend,1843.52,0.23,0.2298,424.01,423.64,-0.37,6,6,24,False
2024-08-31,Overnight,Weekend,1626.08,0.23,0.215,374.0,349.61,-24.39,5,5,20,False
2024-09-01,Opening,Weekend,535.89,0.23,0.2028,123.25,108.68,-14.57,2,2,8,False
2024-09-01,Early Breakfast,Weekend,1962.59,0.23,0.1975,451.4,387.61,-63.79,6,6,24,False
2024-09-01,Late Breakfast,Weekend,2523.36,0.23,0.1905,580.37,480.7,-99.67,8,7,28,False
2024-09-01,Lunch,Weekend,3004.88,0.23,0.229,691.12,688.12,-3.0,10,10,40,False
2024-09-01,Afternoon,Weekend,2837.43,0.23,0.1985,652.61,563.23,-89.38,9,8,32,False
2024-09-01,Dinner,Weekend,2868.82,0.23,0.1831,659.83,525.28,-134.55,9,8,32,False
2024-09-01,Late Night,Weekend,1848.0,0.23,0.2159,425.04,398.98,-26.06,6,6,24,False
2024-09-01,Overnight,Weekend,1357.85,0.23,0.2117,312.31,287.46,-24.85,4,4,16,False
2024-09-02,Opening,Weekday,356.17,0.23,0.2127,81.92,75.76,-6.16,1,1,4,False
2024-09-02,Early Breakfast,Weekday,1651.06,0.23,0.2208,379.74,364.55,-15.19,5,5,20,False
2024-09-02,Late Breakfast,Weekday,1648.43,0.23,0.2411,379.14,397.44,18.3,5,6,24,False
2024-09-02,Lunch,Weekday,1676.08,0.23,0.217,385.5,363.71,-21.79,6,5,20,False
2024-09-02,Afternoon,Weekday,1355.95,0.23,0.2491,311.87,337.77,25.9,4,5,20,False
2024-09-02,Dinner,Weekday,1591.02,0.23,0.2236,365.93,355.75,-10.18,5,5,20,False
2024-09-02,Late Night,Weekday,1327.37,0.23,0.2309,305.3,306.49,1.19,4,4,16,False
2024-09-02,Overnight,Weekday,1000.58,0.23,0.2202,230.13,220.33,-9.8,3,3,12,False
2024-09-03,Opening,Weekday,335.71,0.23,0.2196,77.21,73.72,-3.49,1,1,4,False
2024-09-03,Early Breakfast,Weekday,1678.95,0.23,0.225,386.16,377.76,-8.4,6,5,20,False
2024-09-03,Late Breakfast,Weekday,1709.27,0.23,0.2401,393.13,410.4,17.27,6,6,24,False
2024-09-03,Lunch,Weekday,1687.47,0.23,0.2272,388.12,383.39,-4.73,6,5,20,False
2024-09-03,Afternoon,Weekday,1568.57,0.23,0.2158,360.77,338.5,-22.27,5,5,20,False
2024-09-03,Dinner,Weekday,1616.68,0.23,0.2275,371.84,367.79,-4.05,5,5,20,False
2024-09-03,Late Night,Weekday,1295.58,0.23,0.2231,297.98,289.04,-8.94,4,4,16,False
2024-09-03,Overnight,Weekday,1083.97,0.23,0.2183,249.31,236.63,-12.68,4,3,12,False
2024-09-04,Opening,Weekday,327.23,0.23,0.236,75.26,77.23,1.97,1,1,4,False
2024-09-04,Early Breakfast,Weekday,1465.68,0.23,0.2175,337.11,318.79,-18.32,5,5,20,False
2024-09-04,Late Breakfast,Weekday,1658.25,0.23,0.2197,381.4,364.32,-17.08,5,5,20,False
2024-09-04,Lunch,Weekday,1802.18,0.23,0.2287,414.5,412.16,-2.34,6,6,24,False
2024-09-04,Afternoon,Weekday,1534.63,0.23,0.2411,352.96,370.0,17.04,5,5,20,False
2024-09-04,Dinner,Weekday,1700.0,0.23,0.2434,391.0,413.78,22.78,6,6,24,False
2024-09-04,Late Night,Weekday,1332.91,0.23,0.2315,306.57,308.57,2.0,4,4,16,False
2024-09-04,Overnight,Weekday,1001.47,0.23,0.2312,230.34,231.54,1.2,3,3,12,False
2024-09-05,Opening,Weekday,346.25,0.23,0.2226,79.64,77.08,-2.56,1,1,4,False
2024-09-05,Early Breakfast,Weekday,1502.92,0.23,0.2362,345.67,354.99,9.32,5,5,20,False
2024-09-05,Late Breakfast,Weekday,1627.64,0.23,0.2362,374.36,384.45,10.09,5,5,20,False
2024-09-05,Lunch,Weekday,1761.77,0.23,0.2244,405.21,395.34,-9.87,6,6,24,False
2024-09-05,Afternoon,Weekday,1519.71,0.23,0.2154,349.53,327.35,-22.18,5,5,20,False
2024-09-05,Dinner,Weekday,1692.54,0.23,0.2245,389.28,379.98,-9.3,6,5,20,False
2024-09-05,Late Night,Weekday,1297.65,0.23,0.2166,298.46,281.07,-17.39,4,4,16,False
2024-09-05,Overnight,Weekday,981.44,0.23,0.2417,225.73,237.21,11.48,3,3,12,False
2024-09-06,Opening,Friday,290.33,0.23,0.1988,66.78,57.72,-9.06,1,1,4,False
2024-09-06,Early Breakfast,Friday,1165.03,0.23,0.2028,267.96,236.27,-31.69,4,3,12,False
2024-09-06,Late Breakfast,Friday,1413.45,0.23,0.2006,325.09,283.54,-41.55,5,4,16,False
2024-09-06,Lunch,Friday,1489.71,0.23,0.2137,342.63,318.35,-24.28,5,5,20,False
2024-09-06,Afternoon,Friday,1565.78,0.23,0.2232,360.13,349.48,-10.65,5,5,20,False
2024-09-06,Dinner,Friday,1924.5,0.23,0.2164,442.63,416.46,-26.17,6,6,24,False
2024-09-06,Late Night,Friday,1117.38,0.23,0.2007,257.0,224.26,-32.74,4,3,12,False
2024-09-06,Overnight,Friday,777.43,0.23,0.1986,178.81,154.4,-24.41,3,2,8,False
2024-09-07,Opening,Weekend,350.23,0.23,0.2165,80.55,75.82,-4.73,1,1,4,False
2024-09-07,Early Breakfast,Weekend,1237.93,0.23,0.1806,284.72,223.57,-61.15,4,3,12,False
2024-09-07,Late Breakfast,Weekend,1745.6,0.23,0.203,401.49,354.36,-47.13,6,5,20,False
2024-09-07,Lunch,Weekend,2029.75,0.23,0.2032,466.84,412.45,-54.39,7,6,24,False
2024-09-07,Afternoon,Weekend,2139.11,0.23,0.1925,492.0,411.78,-80.22,7,6,24,False
2024-09-07,Dinner,Weekend,1988.88,0.23,0.216,457.44,429.6,-27.84,7,6,24,False
2024-09-07,Late Night,Weekend,1312.08,0.23,0.1778,301.78,233.29,-68.49,4,3,12,False
2024-09-07,Overnight,Weekend,954.33,0.23,0.2057,219.5,196.31,-23.19,3,3,12,False
2024-09-08,Opening,Weekend,336.64,0.23,0.1816,77.43,61.13,-16.3,1,1,4,False
2024-09-08,Early Breakfast,Weekend,1182.29,0.23,0.1933,271.93,228.54,-43.39,4,3,12,False
2024-09-08,Late Breakfast,Weekend,1632.84,0.23,0.2122,375.55,346.49,-29.06,5,5,20,False
2024-09-08,Lunch,Weekend,2180.8,0.23,0.22,501.58,479.78,-21.8,7,7,28,False
2024-09-08,Afternoon,Weekend,2021.85,0.23,0.2093,465.03,423.17,-41.86,7,6,24,False
2024-09-08,Dinner,Weekend,2086.59,0.23,0.1745,479.92,364.11,-115.81,7,5,20,False
2024-09-08,Late Night,Weekend,1256.28,0.23,0.1787,288.94,224.5,-64.44,4,3,12,False
2024-09-08,Overnight,Weekend,1121.22,0.23,0.1974,257.88,221.33,-36.55,4,3,12,False
2024-09-09,Opening,Weekday,204.35,0.23,0.2201,47.0,44.98,-2.02,1,1,4,False
2024-09-09,Early Breakfast,Weekday,928.23,0.23,0.2334,213.49,216.65,3.16,3,3,12,False
2024-09-09,Late Breakfast,Weekday,1087.96,0.23,0.2138,250.23,232.61,-17.62,4,3,12,False
2024-09-09,Lunch,Weekday,1138.73,0.23,0.2148,261.91,244.6,-17.31,4,3,12,False
2024-09-09,Afternoon,Weekday,860.78,0.23,0.238,197.98,204.87,6.89,3,3,12,False
2024-09-09,Dinner,Weekday,953.41,0.23,0.2159,219.28,205.84,-13.44,3,3,12,False
2024-09-09,Late Night,Weekday,773.64,0.23,0.2344,177.94,181.34,3.4,3,3,12,False
2024-09-09,Overnight,Weekday,688.49,0.23,0.2254,158.35,155.19,-3.16,2,2,8,False
2024-09-10,Opening,Weekday,229.54,0.23,0.2231,52.79,51.21,-1.58,1,1,4,False
2024-09-10,Early Breakfast,Weekday,923.99,0.23,0.2421,212.52,223.7,11.18,3,3,12,False
2024-09-10,Late Breakfast,Weekday,1145.76,0.23,0.2171,263.52,248.74,-14.78,4,4,16,False
2024-09-10,Lunch,Weekday,1213.96,0.23,0.2239,279.21,271.81,-7.4,4,4,16,False
2024-09-10,Afternoon,Weekday,906.16,0.23,0.2233,208.42,202.35,-6.07,3,3,12,False
2024-09-10,Dinner,Weekday,1151.8,0.23,0.2288,264.91,263.53,-1.38,4,4,16,False
2024-09-10,Late Night,Weekday,772.13,0.23,0.2463,177.59,190.18,12.59,3,3,12,False
2024-09-10,Overnight,Weekday,720.5,0.23,0.2116,165.72,152.46,-13.26,2,2,8,False
2024-09-11,Opening,Weekday,211.65,0.23,0.2226,48.68,47.11,-1.57,1,1,4,False
2024-09-11,Early Breakfast,Weekday,1013.01,0.23,0.2426,232.99,245.76,12.77,3,4,16,False
2024-09-11,Late Breakfast,Weekday,1160.05,0.23,0.2486,266.81,288.39,21.58,4,4,16,False
2024-09-11,Lunch,Weekday,1079.58,0.23,0.2176,248.3,234.92,-13.38,4,3,12,False
2024-09-11,Afternoon,Weekday,844.6,0.23,0.2268,194.26,191.56,-2.7,3,3,12,False
2024-09-11,Dinner,Weekday,1069.78,0.23,0.2107,246.05,225.4,-20.65,4,3,12,False
2024-09-11,Late Night,Weekday,889.08,0.23,0.2269,204.49,201.73,-2.76,3,3,12,False
2024-09-11,Overnight,Weekday,683.22,0.23,0.225,157.14,153.72,-3.42,2,2,8,False
2024-09-12,Opening,Weekday,201.6,0.23,0.2156,46.37,43.46,-2.91,1,1,4,False
2024-09-12,Early Breakfast,Weekday,1086.21,0.23,0.2109,249.83,229.08,-20.75,4,3,12,False
2024-09-12,Late Breakfast,Weekday,1099.95,0.23,0.2232,252.99,245.51,-7.48,4,4,16,False
2024-09-12,Lunch,Weekday,1103.02,0.23,0.2206,253.69,243.33,-10.36,4,3,12,False
2024-09-12,Afternoon,Weekday,983.38,0.23,0.2178,226.18,214.18,-12.0,3,3,12,False
2024-09-12,Dinner,Weekday,1091.35,0.23,0.2338,251.01,255.16,4.15,4,4,16,False
2024-09-12,Late Night,Weekday,834.67,0.23,0.2348,191.97,195.98,4.01,3,3,12,False
2024-09-12,Overnight,Weekday,632.1,0.23,0.2392,145.38,151.2,5.82,2,2,8,False
2024-09-13,Opening,Friday,254.84,0.23,0.1949,58.61,49.67,-8.94,1,1,4,False
2024-09-13,Early Breakfast,Friday,1145.98,0.23,0.1938,263.58,222.09,-41.49,4,3,12,False
2024-09-13,Late Breakfast,Friday,1246.39,0.23,0.2209,286.67,275.33,-11.34,4,4,16,False
2024-09-13,Lunch,Friday,1738.5,0.23,0.2019,399.86,351.0,-48.86,6,5,20,False
2024-09-13,Afternoon,Friday,1541.42,0.23,0.1932,354.53,297.8,-56.73,5,4,16,False
2024-09-13,Dinner,Friday,1711.13,0.23,0.1956,393.56,334.7,-58.86,6,5,20,False
2024-09-13,Late Night,Friday,1108.24,0.23,0.2082,254.9,230.74,-24.16,4,3,12,False
2024-09-13,Overnight,Friday,745.74,0.23,0.2272,171.52,169.43,-2.09,2,2,8,False
2024-09-14,Opening,Weekend,340.43,0.23,0.1955,78.3,66.55,-11.75,1,1,4,False
2024-09-14,Early Breakfast,Weekend,1343.22,0.23,0.1733,308.94,232.78,-76.16,4,3,12,False
2024-09-14,Late Breakfast,Weekend,1683.01,0.23,0.2012,387.09,338.62,-48.47,6,5,20,False
2024-09-14,Lunch,Weekend,2193.34,0.23,0.2201,504.47,482.75,-21.72,7,7,28,False
