date,day_of_week,day_type,month,quarter,shift_type,shift_start,shift_end,weather,weather_season,is_holiday,holiday_mult,season_name,season_mult,base_sales,target_sales,actual_sales,sales_variance
2024-07-25,Thursday,Weekday,July,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1541.07,-64.43
2024-07-25,Thursday,Weekday,July,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1581.19,-24.31
2024-07-25,Thursday,Weekday,July,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1245.25,-113.25
2024-07-25,Thursday,Weekday,July,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1710.85,105.35
2024-07-25,Thursday,Weekday,July,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1256.89,21.89
2024-07-25,Thursday,Weekday,July,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,961.75,-26.25
2024-07-26,Friday,Friday,July,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,350,432.25,411.37,-20.88
2024-07-26,Friday,Friday,July,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1400,1729.0,1718.83,-10.17
2024-07-26,Friday,Friday,July,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1700,2099.5,2297.63,198.13
2024-07-26,Friday,Friday,July,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2000,2470.0,2382.3,-87.7
2024-07-26,Friday,Friday,July,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1800,2223.0,2033.58,-189.42
2024-07-26,Friday,Friday,July,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2200,2717.0,2620.77,-96.23
2024-07-26,Friday,Friday,July,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1455.85,-149.65
2024-07-26,Friday,Friday,July,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1115.35,-119.65
2024-07-27,Saturday,Weekend,July,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,400,520.0,515.54,-4.46
2024-07-27,Saturday,Weekend,July,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,2020.3,70.3
2024-07-27,Saturday,Weekend,July,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2606.13,6.13
2024-07-27,Saturday,Weekend,July,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3430.19,180.19
2024-07-27,Saturday,Weekend,July,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3526.3,276.3
2024-07-27,Saturday,Weekend,July,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3183.61,-66.39
2024-07-27,Saturday,Weekend,July,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,1953.84,3.84
2024-07-27,Saturday,Weekend,July,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1677.38,117.38
2024-07-28,Sunday,Weekend,July,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,400,520.0,478.4,-41.6
2024-07-28,Sunday,Weekend,July,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,1987.81,37.81
2024-07-28,Sunday,Weekend,July,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2535.87,-64.13
2024-07-28,Sunday,Weekend,July,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3296.03,46.03
2024-07-28,Sunday,Weekend,July,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3147.52,-102.48
2024-07-28,Sunday,Weekend,July,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3500.69,250.69
2024-07-28,Sunday,Weekend,July,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,2082.78,132.78
2024-07-28,Sunday,Weekend,July,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1582.53,22.53
2024-07-29,Monday,Weekday,July,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,352.69,27.69
2024-07-29,Monday,Weekday,July,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1676.03,116.03
2024-07-29,Monday,Weekday,July,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1687.59,-2.41
2024-07-29,Monday,Weekday,July,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1714.9,24.9
2024-07-29,Monday,Weekday,July,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1350.12,-79.88
2024-07-29,Monday,Weekday,July,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1578.73,-111.27
2024-07-29,Monday,Weekday,July,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1238.17,-61.83
2024-07-29,Monday,Weekday,July,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,1053.0,13.0
2024-07-30,Tuesday,Weekday,July,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,333.49,8.49
2024-07-30,Tuesday,Weekday,July,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1668.93,108.93
2024-07-30,Tuesday,Weekday,July,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1535.99,-154.01
2024-07-30,Tuesday,Weekday,July,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1733.08,43.08
2024-07-30,Tuesday,Weekday,July,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1435.93,5.93
2024-07-30,Tuesday,Weekday,July,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1678.82,-11.18
2024-07-30,Tuesday,Weekday,July,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1347.53,47.53
2024-07-30,Tuesday,Weekday,July,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,1061.74,21.74
2024-07-31,Wednesday,Weekday,July,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,354.92,29.92
2024-07-31,Wednesday,Weekday,July,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1516.4,-43.6
2024-07-31,Wednesday,Weekday,July,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1530.0,-160.0
2024-07-31,Wednesday,Weekday,July,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1645.53,-44.47
2024-07-31,Wednesday,Weekday,July,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1382.93,-47.07
2024-07-31,Wednesday,Weekday,July,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1746.07,56.07
2024-07-31,Wednesday,Weekday,July,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1419.63,119.63
2024-07-31,Wednesday,Weekday,July,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,961.03,-78.97
2024-08-01,Thursday,Weekday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,349.56,24.56
2024-08-01,Thursday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1513.94,-46.06
2024-08-01,Thursday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1548.8,-141.2
2024-08-01,Thursday,Weekday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1808.63,118.63
2024-08-01,Thursday,Weekday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1323.24,-106.76
2024-08-01,Thursday,Weekday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1754.83,64.83
2024-08-01,Thursday,Weekday,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1214.36,-85.64
2024-08-01,Thursday,Weekday,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,954.6,-85.4
2024-08-02,Friday,Friday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,350,455.0,436.4,-18.6
2024-08-02,Friday,Friday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1400,1820.0,1654.63,-165.37
2024-08-02,Friday,Friday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1700,2210.0,2412.01,202.01
2024-08-02,Friday,Friday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2449.5,-150.5
2024-08-02,Friday,Friday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1800,2340.0,2326.94,-13.06
2024-08-02,Friday,Friday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2200,2860.0,2729.71,-130.29
2024-08-02,Friday,Friday,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1803.33,113.33
2024-08-02,Friday,Friday,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1429.52,129.52
2024-08-03,Saturday,Weekend,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,400,494.0,519.34,25.34
2024-08-03,Saturday,Weekend,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1500,1852.5,1945.69,93.19
2024-08-03,Saturday,Weekend,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2000,2470.0,2522.31,52.31
2024-08-03,Saturday,Weekend,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,3123.93,36.43
2024-08-03,Saturday,Weekend,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,3352.01,264.51
2024-08-03,Saturday,Weekend,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,3136.29,48.79
2024-08-03,Saturday,Weekend,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1500,1852.5,2013.5,161.0
2024-08-03,Saturday,Weekend,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1579.74,97.74
2024-08-04,Sunday,Weekend,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,400,494.0,490.89,-3.11
2024-08-04,Sunday,Weekend,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1500,1852.5,1672.99,-179.51
2024-08-04,Sunday,Weekend,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2000,2470.0,2332.66,-137.34
2024-08-04,Sunday,Weekend,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,3343.28,255.78
2024-08-04,Sunday,Weekend,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,3202.62,115.12
2024-08-04,Sunday,Weekend,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,2500,3087.5,2863.62,-223.88
2024-08-04,Sunday,Weekend,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1500,1852.5,1856.13,3.63
2024-08-04,Sunday,Weekend,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1516.28,34.28
2024-08-05,Monday,Weekday,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,250,308.75,278.9,-29.85
2024-08-05,Monday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1458.65,-23.35
2024-08-05,Monday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1516.87,-88.63
2024-08-05,Monday,Weekday,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1731.83,126.33
2024-08-05,Monday,Weekday,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1415.85,57.35
2024-08-05,Monday,Weekday,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1748.18,142.68
2024-08-05,Monday,Weekday,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1253.49,18.49
2024-08-05,Monday,Weekday,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,1003.31,15.31
2024-08-06,Tuesday,Weekday,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,250,308.75,322.04,13.29
2024-08-06,Tuesday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1391.31,-90.69
2024-08-06,Tuesday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1764.27,158.77
2024-08-06,Tuesday,Weekday,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1725.74,120.24
2024-08-06,Tuesday,Weekday,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1374.55,16.05
2024-08-06,Tuesday,Weekday,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1562.82,-42.68
2024-08-06,Tuesday,Weekday,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1351.25,116.25
2024-08-06,Tuesday,Weekday,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,930.95,-57.05
2024-08-07,Wednesday,Weekday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,297.2,-27.8
2024-08-07,Wednesday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1490.79,-69.21
2024-08-07,Wednesday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1631.66,-58.34
2024-08-07,Wednesday,Weekday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1703.96,13.96
2024-08-07,Wednesday,Weekday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1405.85,-24.15
2024-08-07,Wednesday,Weekday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1551.65,-138.35
2024-08-07,Wednesday,Weekday,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1353.07,53.07
2024-08-07,Wednesday,Weekday,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,1015.97,-24.03
2024-08-08,Thursday,Weekday,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,250,308.75,279.35,-29.4
2024-08-08,Thursday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1500.52,18.52
2024-08-08,Thursday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1708.91,103.41
2024-08-08,Thursday,Weekday,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1456.49,-149.01
2024-08-08,Thursday,Weekday,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1412.13,53.63
2024-08-08,Thursday,Weekday,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1606.13,0.63
2024-08-08,Thursday,Weekday,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1271.9,36.9
2024-08-08,Thursday,Weekday,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,986.86,-1.14
2024-08-09,Friday,Friday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,350,455.0,454.42,-0.58
2024-08-09,Friday,Friday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1400,1820.0,1710.3,-109.7
2024-08-09,Friday,Friday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1700,2210.0,2254.65,44.65
2024-08-09,Friday,Friday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2674.22,74.22
2024-08-09,Friday,Friday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1800,2340.0,2361.65,21.65
2024-08-09,Friday,Friday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2200,2860.0,2899.4,39.4
2024-08-09,Friday,Friday,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1710.68,20.68
2024-08-09,Friday,Friday,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1425.62,125.62
2024-08-10,Saturday,Weekend,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,400,520.0,526.23,6.23
2024-08-10,Saturday,Weekend,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,1957.31,7.31
2024-08-10,Saturday,Weekend,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2413.58,-186.42
2024-08-10,Saturday,Weekend,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,2977.22,-272.78
2024-08-10,Saturday,Weekend,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3478.98,228.98
2024-08-10,Saturday,Weekend,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3554.81,304.81
2024-08-10,Saturday,Weekend,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,1932.96,-17.04
2024-08-10,Saturday,Weekend,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1414.16,-145.84
2024-08-11,Sunday,Weekend,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,400,520.0,558.59,38.59
2024-08-11,Sunday,Weekend,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,2045.02,95.02
2024-08-11,Sunday,Weekend,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2000,2600.0,2707.29,107.29
2024-08-11,Sunday,Weekend,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3087.82,-162.18
2024-08-11,Sunday,Weekend,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3365.43,115.43
2024-08-11,Sunday,Weekend,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,2500,3250.0,3072.8,-177.2
2024-08-11,Sunday,Weekend,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1500,1950.0,1826.97,-123.03
2024-08-11,Sunday,Weekend,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1639.77,79.77
2024-08-12,Monday,Weekday,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,250,308.75,335.77,27.02
2024-08-12,Monday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1409.69,-72.31
2024-08-12,Monday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1505.57,-99.93
2024-08-12,Monday,Weekday,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1457.91,-147.59
2024-08-12,Monday,Weekday,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1465.32,106.82
2024-08-12,Monday,Weekday,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1703.94,98.44
2024-08-12,Monday,Weekday,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1198.94,-36.06
2024-08-12,Monday,Weekday,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,1003.26,15.26
2024-08-13,Tuesday,Weekday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,340.34,15.34
2024-08-13,Tuesday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1661.47,101.47
2024-08-13,Tuesday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1819.06,129.06
2024-08-13,Tuesday,Weekday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1822.19,132.19
2024-08-13,Tuesday,Weekday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1303.62,-126.38
2024-08-13,Tuesday,Weekday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1583.8,-106.2
2024-08-13,Tuesday,Weekday,August,Q3,Late Night,20:00,00:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1000,1300.0,1293.1,-6.9
2024-08-13,Tuesday,Weekday,August,Q3,Overnight,00:00,04:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,800,1040.0,1117.91,77.91
2024-08-14,Wednesday,Weekday,August,Q3,Opening,04:00,05:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,250,308.75,318.6,9.85
2024-08-14,Wednesday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1200,1482.0,1535.26,53.26
2024-08-14,Wednesday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1496.3,-109.2
2024-08-14,Wednesday,Weekday,August,Q3,Lunch,11:00,14:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1494.65,-110.85
2024-08-14,Wednesday,Weekday,August,Q3,Afternoon,14:00,17:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1100,1358.5,1472.9,114.4
2024-08-14,Wednesday,Weekday,August,Q3,Dinner,17:00,20:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1300,1605.5,1660.07,54.57
2024-08-14,Wednesday,Weekday,August,Q3,Late Night,20:00,00:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,1000,1235.0,1319.34,84.34
2024-08-14,Wednesday,Weekday,August,Q3,Overnight,00:00,04:00,Rainy,Summer,False,1.0,Summer Vacation,1.3,800,988.0,934.99,-53.01
2024-08-15,Thursday,Weekday,August,Q3,Opening,04:00,05:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,250,325.0,323.24,-1.76
2024-08-15,Thursday,Weekday,August,Q3,Early Breakfast,05:00,07:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1200,1560.0,1586.74,26.74
2024-08-15,Thursday,Weekday,August,Q3,Late Breakfast,07:00,11:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1780.23,90.23
2024-08-15,Thursday,Weekday,August,Q3,Lunch,11:00,14:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1584.7,-105.3
2024-08-15,Thursday,Weekday,August,Q3,Afternoon,14:00,17:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1100,1430.0,1519.52,89.52
2024-08-15,Thursday,Weekday,August,Q3,Dinner,17:00,20:00,Sunny,Summer,False,1.0,Summer Vacation,1.3,1300,1690.0,1642.07,-47.93
