date,shift_type,day_type,actual_sales,target_waste_pct,actual_waste_pct,target_waste_cost,actual_waste_cost,waste_variance,waste_reason,is_over_target
2024-07-23,Late Night,Weekday,1307.8,0.03,0.0333,39.23,43.55,4.32,Overproduction,False
2024-07-23,Overnight,Weekday,1142.87,0.03,0.0121,34.29,13.83,-20.46,Expired Vegetables,False
2024-07-24,Opening,Weekday,319.88,0.03,0.0145,9.6,4.64,-4.96,Overproduction,False
2024-07-24,Early Breakfast,Weekday,1559.01,0.03,0.0367,46.77,57.22,10.45,UHC Expiration,False
2024-07-24,Late Breakfast,Weekday,1621.49,0.03,0.0498,48.64,80.75,32.11,Overproduction,False
2024-07-24,Lunch,Weekday,1757.09,0.03,0.0556,52.71,97.69,44.98,Expired Vegetables,True
2024-07-24,Afternoon,Weekday,1373.12,0.03,0.0221,41.19,30.35,-10.84,UHC Expiration,False
2024-07-24,Dinner,Weekday,1763.56,0.03,0.041,52.91,72.31,19.4,UHC Expiration,False
2024-07-24,Late Night,Weekday,1372.16,0.03,0.0281,41.16,38.56,-2.6,UHC Expiration,False
2024-07-24,Overnight,Weekday,1094.13,0.03,0.0179,32.82,19.58,-13.24,Overproduction,False
2024-07-25,Opening,Weekday,304.24,0.03,0.0102,9.13,3.1,-6.03,UHC Expiration,False
2024-07-25,Early Breakfast,Weekday,1627.57,0.03,0.038,48.83,61.85,13.02,UHC Expiration,False
2024-07-25,Late Breakfast,Weekday,1541.07,0.03,0.0464,46.23,71.51,25.28,Expired Vegetables,False
2024-07-25,Lunch,Weekday,1581.19,0.03,0.0595,47.44,94.08,46.64,Dropped Food,True
2024-07-25,Afternoon,Weekday,1245.25,0.03,0.0204,37.36,25.4,-11.96,UHC Expiration,False
2024-07-25,Dinner,Weekday,1710.85,0.03,0.0641,51.33,109.67,58.34,Dropped Food,True
2024-07-25,Late Night,Weekday,1256.89,0.03,0.0361,37.71,45.37,7.66,UHC Expiration,False
2024-07-25,Overnight,Weekday,961.75,0.03,0.0127,28.85,12.21,-16.64,Overproduction,False
2024-07-26,Opening,Friday,411.37,0.03,0.0197,12.34,8.1,-4.24,Expired Vegetables,False
2024-07-26,Early Breakfast,Friday,1718.83,0.03,0.0377,51.56,64.8,13.24,Overproduction,False
2024-07-26,Late Breakfast,Friday,2297.63,0.03,0.0444,68.93,102.01,33.08,UHC Expiration,False
2024-07-26,Lunch,Friday,2382.3,0.03,0.0482,71.47,114.83,43.36,Expired Vegetables,False
2024-07-26,Afternoon,Friday,2033.58,0.03,0.0217,61.01,44.13,-16.88,Expired Vegetables,False
2024-07-26,Dinner,Friday,2620.77,0.03,0.0595,78.62,155.94,77.32,Dropped Food,True
2024-07-26,Late Night,Friday,1455.85,0.03,0.021,43.68,30.57,-13.11,UHC Expiration,False
2024-07-26,Overnight,Friday,1115.35,0.03,0.0131,33.46,14.61,-18.85,UHC Expiration,False
2024-07-27,Opening,Weekend,515.54,0.03,0.0105,15.47,5.41,-10.06,Overproduction,False
2024-07-27,Early Breakfast,Weekend,2020.3,0.03,0.0265,60.61,53.54,-7.07,UHC Expiration,False
2024-07-27,Late Breakfast,Weekend,2606.13,0.03,0.0425,78.18,110.76,32.58,Wrong Order,False
2024-07-27,Lunch,Weekend,3430.19,0.03,0.0471,102.91,161.56,58.65,Overproduction,False
2024-07-27,Afternoon,Weekend,3526.3,0.03,0.0118,105.79,41.61,-64.18,UHC Expiration,False
2024-07-27,Dinner,Weekend,3183.61,0.03,0.0695,95.51,221.26,125.75,Overproduction,True
2024-07-27,Late Night,Weekend,1953.84,0.03,0.0307,58.62,59.98,1.36,UHC Expiration,False
2024-07-27,Overnight,Weekend,1677.38,0.03,0.0193,50.32,32.37,-17.95,Overproduction,False
2024-07-28,Opening,Weekend,478.4,0.03,0.0143,14.35,6.84,-7.51,Expired Vegetables,False
2024-07-28,Early Breakfast,Weekend,1987.81,0.03,0.0397,59.63,78.92,19.29,UHC Expiration,False
2024-07-28,Late Breakfast,Weekend,2535.87,0.03,0.0469,76.08,118.93,42.85,Wrong Order,False
2024-07-28,Lunch,Weekend,3296.03,0.03,0.0511,98.88,168.43,69.55,Expired Vegetables,True
2024-07-28,Afternoon,Weekend,3147.52,0.03,0.0279,94.43,87.82,-6.61,Wrong Order,False
2024-07-28,Dinner,Weekend,3500.69,0.03,0.0527,105.02,184.49,79.47,UHC Expiration,True
2024-07-28,Late Night,Weekend,2082.78,0.03,0.025,62.48,52.07,-10.41,UHC Expiration,False
2024-07-28,Overnight,Weekend,1582.53,0.03,0.0147,47.48,23.26,-24.22,Overproduction,False
2024-07-29,Opening,Weekday,352.69,0.03,0.0174,10.58,6.14,-4.44,Dropped Food,False
2024-07-29,Early Breakfast,Weekday,1676.03,0.03,0.026,50.28,43.58,-6.7,Dropped Food,False
2024-07-29,Late Breakfast,Weekday,1687.59,0.03,0.0328,50.63,55.35,4.72,Dropped Food,False
2024-07-29,Lunch,Weekday,1714.9,0.03,0.0421,51.45,72.2,20.75,UHC Expiration,False
2024-07-29,Afternoon,Weekday,1350.12,0.03,0.019,40.5,25.65,-14.85,Expired Vegetables,False
2024-07-29,Dinner,Weekday,1578.73,0.03,0.044,47.36,69.46,22.1,Wrong Order,False
2024-07-29,Late Night,Weekday,1238.17,0.03,0.0277,37.15,34.3,-2.85,UHC Expiration,False
2024-07-29,Overnight,Weekday,1053.0,0.03,0.0199,31.59,20.95,-10.64,Overproduction,False
2024-07-30,Opening,Weekday,333.49,0.03,0.0189,10.0,6.3,-3.7,UHC Expiration,False
2024-07-30,Early Breakfast,Weekday,1668.93,0.03,0.0308,50.07,51.4,1.33,UHC Expiration,False
2024-07-30,Late Breakfast,Weekday,1535.99,0.03,0.0337,46.08,51.76,5.68,Dropped Food,False
2024-07-30,Lunch,Weekday,1733.08,0.03,0.0539,51.99,93.41,41.42,Expired Vegetables,True
2024-07-30,Afternoon,Weekday,1435.93,0.03,0.0163,43.08,23.41,-19.67,UHC Expiration,False
2024-07-30,Dinner,Weekday,1678.82,0.03,0.069,50.36,115.84,65.48,Expired Vegetables,True
2024-07-30,Late Night,Weekday,1347.53,0.03,0.0313,40.43,42.18,1.75,UHC Expiration,False
2024-07-30,Overnight,Weekday,1061.74,0.03,0.0183,31.85,19.43,-12.42,UHC Expiration,False
2024-07-31,Opening,Weekday,354.92,0.03,0.0109,10.65,3.87,-6.78,Overproduction,False
2024-07-31,Early Breakfast,Weekday,1516.4,0.03,0.0286,45.49,43.37,-2.12,Expired Vegetables,False
2024-07-31,Late Breakfast,Weekday,1530.0,0.03,0.0328,45.9,50.18,4.28,UHC Expiration,False
2024-07-31,Lunch,Weekday,1645.53,0.03,0.0573,49.37,94.29,44.92,UHC Expiration,True
2024-07-31,Afternoon,Weekday,1382.93,0.03,0.0165,41.49,22.82,-18.67,Expired Vegetables,False
2024-07-31,Dinner,Weekday,1746.07,0.03,0.0496,52.38,86.61,34.23,Expired Vegetables,False
2024-07-31,Late Night,Weekday,1419.63,0.03,0.0361,42.59,51.25,8.66,UHC Expiration,False
2024-07-31,Overnight,Weekday,961.03,0.03,0.0142,28.83,13.65,-15.18,UHC Expiration,False
2024-08-01,Opening,Weekday,349.56,0.03,0.0183,10.49,6.4,-4.09,Expired Vegetables,False
2024-08-01,Early Breakfast,Weekday,1513.94,0.03,0.0265,45.42,40.12,-5.3,UHC Expiration,False
2024-08-01,Late Breakfast,Weekday,1548.8,0.03,0.0339,46.46,52.5,6.04,UHC Expiration,False
2024-08-01,Lunch,Weekday,1808.63,0.03,0.0576,54.26,104.18,49.92,UHC Expiration,True
2024-08-01,Afternoon,Weekday,1323.24,0.03,0.0104,39.7,13.76,-25.94,Overproduction,False
2024-08-01,Dinner,Weekday,1754.83,0.03,0.0665,52.64,116.7,64.06,UHC Expiration,True
2024-08-01,Late Night,Weekday,1214.36,0.03,0.028,36.43,34.0,-2.43,Expired Vegetables,False
2024-08-01,Overnight,Weekday,954.6,0.03,0.0153,28.64,14.61,-14.03,Expired Vegetables,False
2024-08-02,Opening,Friday,436.4,0.03,0.0193,13.09,8.42,-4.67,Wrong Order,False
2024-08-02,Early Breakfast,Friday,1654.63,0.03,0.0208,49.64,34.42,-15.22,UHC Expiration,False
2024-08-02,Late Breakfast,Friday,2412.01,0.03,0.0343,72.36,82.73,10.37,UHC Expiration,False
2024-08-02,Lunch,Friday,2449.5,0.03,0.0581,73.48,142.32,68.84,UHC Expiration,True
2024-08-02,Afternoon,Friday,2326.94,0.03,0.0101,69.81,23.5,-46.31,Expired Vegetables,False
2024-08-02,Dinner,Friday,2729.71,0.03,0.0412,81.89,112.46,30.57,UHC Expiration,False
2024-08-02,Late Night,Friday,1803.33,0.03,0.0241,54.1,43.46,-10.64,Overproduction,False
2024-08-02,Overnight,Friday,1429.52,0.03,0.0122,42.89,17.44,-25.45,Expired Vegetables,False
2024-08-03,Opening,Weekend,519.34,0.03,0.0177,15.58,9.19,-6.39,Delivery Driver No Show:,False
2024-08-03,Early Breakfast,Weekend,1945.69,0.03,0.0251,58.37,48.84,-9.53,Overproduction,False
2024-08-03,Late Breakfast,Weekend,2522.31,0.03,0.044,75.67,110.98,35.31,Overproduction,False
2024-08-03,Lunch,Weekend,3123.93,0.03,0.0489,93.72,152.76,59.04,Overproduction,False
2024-08-03,Afternoon,Weekend,3352.01,0.03,0.0168,100.56,56.31,-44.25,UHC Expiration,False
2024-08-03,Dinner,Weekend,3136.29,0.03,0.0494,94.09,154.93,60.84,UHC Expiration,False
2024-08-03,Late Night,Weekend,2013.5,0.03,0.0324,60.41,65.24,4.83,Dropped Food,False
2024-08-03,Overnight,Weekend,1579.74,0.03,0.0114,47.39,18.01,-29.38,Overproduction,False
2024-08-04,Opening,Weekend,490.89,0.03,0.0143,14.73,7.02,-7.71,UHC Expiration,False
2024-08-04,Early Breakfast,Weekend,1672.99,0.03,0.0293,50.19,49.02,-1.17,Overproduction,False
2024-08-04,Late Breakfast,Weekend,2332.66,0.03,0.0386,69.98,90.04,20.06,Wrong Order,False
2024-08-04,Lunch,Weekend,3343.28,0.03,0.043,100.3,143.76,43.46,Overproduction,False
2024-08-04,Afternoon,Weekend,3202.62,0.03,0.0207,96.08,66.29,-29.79,UHC Expiration,False
2024-08-04,Dinner,Weekend,2863.62,0.03,0.0579,85.91,165.8,79.89,UHC Expiration,True
2024-08-04,Late Night,Weekend,1856.13,0.03,0.0355,55.68,65.89,10.21,Overproduction,False
2024-08-04,Overnight,Weekend,1516.28,0.03,0.0183,45.49,27.75,-17.74,Overproduction,False
2024-08-05,Opening,Weekday,278.9,0.03,0.0148,8.37,4.13,-4.24,UHC Expiration,False
2024-08-05,Early Breakfast,Weekday,1458.65,0.03,0.0292,43.76,42.59,-1.17,Overproduction,False
2024-08-05,Late Breakfast,Weekday,1516.87,0.03,0.039,45.51,59.16,13.65,Wrong Order,False
2024-08-05,Lunch,Weekday,1731.83,0.03,0.0521,51.95,90.23,38.28,Expired Vegetables,True
2024-08-05,Afternoon,Weekday,1415.85,0.03,0.0295,42.48,41.77,-0.71,Overproduction,False
2024-08-05,Dinner,Weekday,1748.18,0.03,0.0601,52.45,105.07,52.62,Expired Vegetables,True
2024-08-05,Late Night,Weekday,1253.49,0.03,0.0291,37.6,36.48,-1.12,UHC Expiration,False
2024-08-05,Overnight,Weekday,1003.31,0.03,0.0165,30.1,16.55,-13.55,Expired Vegetables,False
2024-08-06,Opening,Weekday,322.04,0.03,0.0171,9.66,5.51,-4.15,Wrong Order,False
2024-08-06,Early Breakfast,Weekday,1391.31,0.03,0.0361,41.74,50.23,8.49,UHC Expiration,False
2024-08-06,Late Breakfast,Weekday,1764.27,0.03,0.0418,52.93,73.75,20.82,Overproduction,False
2024-08-06,Lunch,Weekday,1725.74,0.03,0.0432,51.77,74.55,22.78,UHC Expiration,False
2024-08-06,Afternoon,Weekday,1374.55,0.03,0.0246,41.24,33.81,-7.43,Expired Vegetables,False
2024-08-06,Dinner,Weekday,1562.82,0.03,0.058,46.88,90.64,43.76,UHC Expiration,True
2024-08-06,Late Night,Weekday,1351.25,0.03,0.0224,40.54,30.27,-10.27,Overproduction,False
2024-08-06,Overnight,Weekday,930.95,0.03,0.0133,27.93,12.38,-15.55,UHC Expiration,False
2024-08-07,Opening,Weekday,297.2,0.03,0.0131,8.92,3.89,-5.03,Overproduction,False
2024-08-07,Early Breakfast,Weekday,1490.79,0.03,0.028,44.72,41.74,-2.98,UHC Expiration,False
2024-08-07,Late Breakfast,Weekday,1631.66,0.03,0.0453,48.95,73.91,24.96,UHC Expiration,False
2024-08-07,Lunch,Weekday,1703.96,0.03,0.0495,51.12,84.35,33.23,Expired Vegetables,False
2024-08-07,Afternoon,Weekday,1405.85,0.03,0.0199,42.18,27.98,-14.2,Overproduction,False
2024-08-07,Dinner,Weekday,1551.65,0.03,0.0635,46.55,98.53,51.98,UHC Expiration,True
2024-08-07,Late Night,Weekday,1353.07,0.03,0.035,40.59,47.36,6.77,UHC Expiration,False
2024-08-07,Overnight,Weekday,1015.97,0.03,0.0125,30.48,12.7,-17.78,Overproduction,False
2024-08-08,Opening,Weekday,279.35,0.03,0.0189,8.38,5.28,-3.1,Expired Vegetables,False
2024-08-08,Early Breakfast,Weekday,1500.52,0.03,0.0229,45.02,34.36,-10.66,Wrong Order,False
2024-08-08,Late Breakfast,Weekday,1708.91,0.03,0.0382,51.27,65.28,14.01,UHC Expiration,False
2024-08-08,Lunch,Weekday,1456.49,0.03,0.0511,43.69,74.43,30.74,UHC Expiration,True
2024-08-08,Afternoon,Weekday,1412.13,0.03,0.0228,42.36,32.2,-10.16,Overproduction,False
2024-08-08,Dinner,Weekday,1606.13,0.03,0.041,48.18,65.85,17.67,Wrong Order,False
2024-08-08,Late Night,Weekday,1271.9,0.03,0.0208,38.16,26.46,-11.7,Overproduction,False
2024-08-08,Overnight,Weekday,986.86,0.03,0.0155,29.61,15.3,-14.31,Dropped Food,False
2024-08-09,Opening,Friday,454.42,0.03,0.012,13.63,5.45,-8.18,Expired Vegetables,False
2024-08-09,Early Breakfast,Friday,1710.3,0.03,0.0306,51.31,52.34,1.03,Expired Vegetables,False
2024-08-09,Late Breakfast,Friday,2254.65,0.03,0.0444,67.64,100.11,32.47,Expired Vegetables,False
2024-08-09,Lunch,Friday,2674.22,0.03,0.0598,80.23,159.92,79.69,UHC Expiration,True
2024-08-09,Afternoon,Friday,2361.65,0.03,0.0249,70.85,58.81,-12.04,UHC Expiration,False
2024-08-09,Dinner,Friday,2899.4,0.03,0.0638,86.98,184.98,98.0,Overproduction,True
2024-08-09,Late Night,Friday,1710.68,0.03,0.0245,51.32,41.91,-9.41,Delivery Driver No Show:,False
2024-08-09,Overnight,Friday,1425.62,0.03,0.0193,42.77,27.51,-15.26,UHC Expiration,False
2024-08-10,Opening,Weekend,526.23,0.03,0.0135,15.79,7.1,-8.69,Overproduction,False
2024-08-10,Early Breakfast,Weekend,1957.31,0.03,0.0335,58.72,65.57,6.85,UHC Expiration,False
2024-08-10,Late Breakfast,Weekend,2413.58,0.03,0.041,72.41,98.96,26.55,Wrong Order,False
2024-08-10,Lunch,Weekend,2977.22,0.03,0.0531,89.32,158.09,68.77,Overproduction,True
2024-08-10,Afternoon,Weekend,3478.98,0.03,0.013,104.37,45.23,-59.14,Expired Vegetables,False
2024-08-10,Dinner,Weekend,3554.81,0.03,0.0404,106.64,143.61,36.97,Overproduction,False
2024-08-10,Late Night,Weekend,1932.96,0.03,0.0246,57.99,47.55,-10.44,UHC Expiration,False
2024-08-10,Overnight,Weekend,1414.16,0.03,0.0116,42.42,16.4,-26.02,Dropped Food,False
2024-08-11,Opening,Weekend,558.59,0.03,0.0105,16.76,5.87,-10.89,UHC Expiration,False
2024-08-11,Early Breakfast,Weekend,2045.02,0.03,0.03,61.35,61.35,0.0,Overproduction,False
2024-08-11,Late Breakfast,Weekend,2707.29,0.03,0.0459,81.22,124.26,43.04,UHC Expiration,False
2024-08-11,Lunch,Weekend,3087.82,0.03,0.041,92.63,126.6,33.97,Wrong Order,False
2024-08-11,Afternoon,Weekend,3365.43,0.03,0.0268,100.96,90.19,-10.77,UHC Expiration,False
2024-08-11,Dinner,Weekend,3072.8,0.03,0.0602,92.18,184.98,92.8,UHC Expiration,True
2024-08-11,Late Night,Weekend,1826.97,0.03,0.0216,54.81,39.46,-15.35,UHC Expiration,False
2024-08-11,Overnight,Weekend,1639.77,0.03,0.0131,49.19,21.48,-27.71,Expired Vegetables,False
2024-08-12,Opening,Weekday,335.77,0.03,0.0154,10.07,5.17,-4.9,Dropped Food,False
2024-08-12,Early Breakfast,Weekday,1409.69,0.03,0.0228,42.29,32.14,-10.15,Overproduction,False
2024-08-12,Late Breakfast,Weekday,1505.57,0.03,0.0487,45.17,73.32,28.15,Overproduction,False
2024-08-12,Lunch,Weekday,1457.91,0.03,0.0524,43.74,76.39,32.65,Expired Vegetables,True
2024-08-12,Afternoon,Weekday,1465.32,0.03,0.0253,43.96,37.07,-6.89,Wrong Order,False
2024-08-12,Dinner,Weekday,1703.94,0.03,0.0669,51.12,113.99,62.87,UHC Expiration,True
2024-08-12,Late Night,Weekday,1198.94,0.03,0.0281,35.97,33.69,-2.28,UHC Expiration,False
2024-08-12,Overnight,Weekday,1003.26,0.03,0.0188,30.1,18.86,-11.24,Expired Vegetables,False
2024-08-13,Opening,Weekday,340.34,0.03,0.0145,10.21,4.93,-5.28,Wrong Order,False
2024-08-13,Early Breakfast,Weekday,1661.47,0.03,0.0289,49.84,48.02,-1.82,Expired Vegetables,False
2024-08-13,Late Breakfast,Weekday,1819.06,0.03,0.0441,54.57,80.22,25.65,Overproduction,False
2024-08-13,Lunch,Weekday,1822.19,0.03,0.0589,54.67,107.33,52.66,UHC Expiration,True
2024-08-13,Afternoon,Weekday,1303.62,0.03,0.0245,39.11,31.94,-7.17,UHC Expiration,False
2024-08-13,Dinner,Weekday,1583.8,0.03,0.0401,47.51,63.51,16.0,Expired Vegetables,False
2024-08-13,Late Night,Weekday,1293.1,0.03,0.0349,38.79,45.13,6.34,Expired Vegetables,False
2024-08-13,Overnight,Weekday,1117.91,0.03,0.017,33.54,19.0,-14.54,UHC Expiration,False
2024-08-14,Opening,Weekday,318.6,0.03,0.0109,9.56,3.47,-6.09,Overproduction,False
2024-08-14,Early Breakfast,Weekday,1535.26,0.03,0.0346,46.06,53.12,7.06,UHC Expiration,False
2024-08-14,Late Breakfast,Weekday,1496.3,0.03,0.0497,44.89,74.37,29.48,Overproduction,False
2024-08-14,Lunch,Weekday,1494.65,0.03,0.0437,44.84,65.32,20.48,Expired Vegetables,False
2024-08-14,Afternoon,Weekday,1472.9,0.03,0.0232,44.19,34.17,-10.02,Expired Vegetables,False
2024-08-14,Dinner,Weekday,1660.07,0.03,0.0604,49.8,100.27,50.47,Overproduction,True
2024-08-14,Late Night,Weekday,1319.34,0.03,0.0374,39.58,49.34,9.76,UHC Expiration,False
2024-08-14,Overnight,Weekday,934.99,0.03,0.0113,28.05,10.57,-17.48,UHC Expiration,False
2024-08-15,Opening,Weekday,323.24,0.03,0.0155,9.7,5.01,-4.69,UHC Expiration,False
2024-08-15,Early Breakfast,Weekday,1586.74,0.03,0.0245,47.6,38.88,-8.72,Overproduction,False
2024-08-15,Late Breakfast,Weekday,1780.23,0.03,0.0495,53.41,88.12,34.71,Wrong Order,False
2024-08-15,Lunch,Weekday,1584.7,0.03,0.0453,47.54,71.79,24.25,UHC Expiration,False
2024-08-15,Afternoon,Weekday,1519.52,0.03,0.0188,45.59,28.57,-17.02,Wrong Order,False
2024-08-15,Dinner,Weekday,1642.07,0.03,0.0646,49.26,106.08,56.82,UHC Expiration,True
2024-08-15,Late Night,Weekday,1302.69,0.03,0.0283,39.08,36.87,-2.21,Overproduction,False
2024-08-15,Overnight,Weekday,1029.16,0.03,0.0131,30.87,13.48,-17.39,Overproduction,False
2024-08-16,Opening,Friday,463.46,0.03,0.017,13.9,7.88,-6.02,Expired Vegetables,False
2024-08-16,Early Breakfast,Friday,1971.35,0.03,0.0283,59.14,55.79,-3.35,UHC Expiration,False
2024-08-16,Late Breakfast,Friday,2122.45,0.03,0.0369,63.67,78.32,14.65,UHC Expiration,False
2024-08-16,Lunch,Friday,2776.69,0.03,0.0449,83.3,124.67,41.37,UHC Expiration,False
2024-08-16,Afternoon,Friday,2229.98,0.03,0.0141,66.9,31.44,-35.46,Overproduction,False
2024-08-16,Dinner,Friday,3132.61,0.03,0.0616,93.98,192.97,98.99,Overproduction,True
2024-08-16,Late Night,Friday,1819.58,0.03,0.0374,54.59,68.05,13.46,UHC Expiration,False
2024-08-16,Overnight,Friday,1323.18,0.03,0.0165,39.7,21.83,-17.87,Expired Vegetables,False
2024-08-17,Opening,Weekend,475.51,0.03,0.0139,14.27,6.61,-7.66,UHC Expiration,False
2024-08-17,Early Breakfast,Weekend,2001.09,0.03,0.0328,60.03,65.64,5.61,Overproduction,False
2024-08-17,Late Breakfast,Weekend,2679.56,0.03,0.0313,80.39,83.87,3.48,Overproduction,False
2024-08-17,Lunch,Weekend,3111.06,0.03,0.0445,93.33,138.44,45.11,UHC Expiration,False
2024-08-17,Afternoon,Weekend,3246.58,0.03,0.0177,97.4,57.46,-39.94,Delivery Driver No Show:,False
2024-08-17,Dinner,Weekend,3254.06,0.03,0.0529,97.62,172.14,74.52,UHC Expiration,True
2024-08-17,Late Night,Weekend,1696.17,0.03,0.0273,50.89,46.31,-4.58,Expired Vegetables,False
2024-08-17,Overnight,Weekend,1550.13,0.03,0.014,46.5,21.7,-24.8,Dropped Food,False
2024-08-18,Opening,Weekend,503.46,0.03,0.0163,15.1,8.21,-6.89,Wrong Order,False
2024-08-18,Early Breakfast,Weekend,1682.91,0.03,0.0241,50.49,40.56,-9.93,Overproduction,False
2024-08-18,Late Breakfast,Weekend,2465.01,0.03,0.0461,73.95,113.64,39.69,Overproduction,False
2024-08-18,Lunch,Weekend,3391.42,0.03,0.0422,101.74,143.12,41.38,Delivery Driver No Show:,False
2024-08-18,Afternoon,Weekend,2931.11,0.03,0.0133,87.93,38.98,-48.95,UHC Expiration,False
2024-08-18,Dinner,Weekend,3328.0,0.03,0.0659,99.84,219.32,119.48,UHC Expiration,True
2024-08-18,Late Night,Weekend,1808.78,0.03,0.0218,54.26,39.43,-14.83,UHC Expiration,False
2024-08-18,Overnight,Weekend,1382.86,0.03,0.0191,41.49,26.41,-15.08,UHC Expiration,False
2024-08-19,Opening,Weekday,312.78,0.03,0.0148,9.38,4.63,-4.75,Overproduction,False
2024-08-19,Early Breakfast,Weekday,1431.18,0.03,0.0244,42.94,34.92,-8.02,Overproduction,False
2024-08-19,Late Breakfast,Weekday,1690.69,0.03,0.0442,50.72,74.73,24.01,Dropped Food,False
2024-08-19,Lunch,Weekday,1505.93,0.03,0.0446,45.18,67.16,21.98,Overproduction,False
2024-08-19,Afternoon,Weekday,1365.93,0.03,0.0125,40.98,17.07,-23.91,UHC Expiration,False
2024-08-19,Dinner,Weekday,1458.1,0.03,0.0631,43.74,92.01,48.27,UHC Expiration,True
2024-08-19,Late Night,Weekday,1249.32,0.03,0.0303,37.48,37.85,0.37,Overproduction,False
2024-08-19,Overnight,Weekday,952.34,0.03,0.0109,28.57,10.38,-18.19,Overproduction,False
2024-08-20,Opening,Weekday,295.2,0.03,0.0164,8.86,4.84,-4.02,UHC Expiration,False
2024-08-20,Early Breakfast,Weekday,1402.41,0.03,0.0355,42.07,49.79,7.72,Overproduction,False
2024-08-20,Late Breakfast,Weekday,1695.93,0.03,0.0414,50.88,70.21,19.33,UHC Expiration,False
2024-08-20,Lunch,Weekday,1659.82,0.03,0.0516,49.79,85.65,35.86,Overproduction,True
2024-08-20,Afternoon,Weekday,1270.44,0.03,0.0249,38.11,31.63,-6.48,Expired Vegetables,False
2024-08-20,Dinner,Weekday,1536.06,0.03,0.048,46.08,73.73,27.65,Overproduction,False
2024-08-20,Late Night,Weekday,1207.31,0.03,0.0346,36.22,41.77,5.55,Expired Vegetables,False
2024-08-20,Overnight,Weekday,961.81,0.03,0.0191,28.85,18.37,-10.48,Expired Vegetables,False
2024-08-21,Opening,Weekday,308.51,0.03,0.0105,9.26,3.24,-6.02,Overproduction,False
2024-08-21,Early Breakfast,Weekday,1442.59,0.03,0.0318,43.28,45.87,2.59,UHC Expiration,False
2024-08-21,Late Breakfast,Weekday,1586.01,0.03,0.03,47.58,47.58,0.0,Overproduction,False
2024-08-21,Lunch,Weekday,1680.66,0.03,0.0547,50.42,91.93,41.51,UHC Expiration,True
2024-08-21,Afternoon,Weekday,1315.96,0.03,0.0178,39.48,23.42,-16.06,Overproduction,False
2024-08-21,Dinner,Weekday,1637.72,0.03,0.0541,49.13,88.6,39.47,UHC Expiration,True
2024-08-21,Late Night,Weekday,1369.7,0.03,0.036,41.09,49.31,8.22,UHC Expiration,False
2024-08-21,Overnight,Weekday,1066.38,0.03,0.0181,31.99,19.3,-12.69,Overproduction,False
2024-08-22,Opening,Weekday,336.14,0.03,0.0199,10.08,6.69,-3.39,Wrong Order,False
2024-08-22,Early Breakfast,Weekday,1589.63,0.03,0.0239,47.69,37.99,-9.7,Expired Vegetables,False
2024-08-22,Late Breakfast,Weekday,1601.75,0.03,0.0343,48.05,54.94,6.89,Expired Vegetables,False
2024-08-22,Lunch,Weekday,1646.89,0.03,0.0494,49.41,81.36,31.95,UHC Expiration,False
2024-08-22,Afternoon,Weekday,1345.33,0.03,0.0288,40.36,38.75,-1.61,UHC Expiration,False
2024-08-22,Dinner,Weekday,1657.8,0.03,0.0608,49.73,100.79,51.06,UHC Expiration,True
2024-08-22,Late Night,Weekday,1130.39,0.03,0.0268,33.91,30.29,-3.62,Dropped Food,False
2024-08-22,Overnight,Weekday,994.07,0.03,0.0173,29.82,17.2,-12.62,UHC Expiration,False
2024-08-23,Opening,Friday,427.98,0.03,0.0171,12.84,7.32,-5.52,UHC Expiration,False
2024-08-23,Early Breakfast,Friday,1864.49,0.03,0.0347,55.93,64.7,8.77,Overproduction,False
